PRODUCT,CurrVol,CurrPrice,CurrProfit
7051-2058-020,15,10.768,0.669638435
7051-2084-020,12,10.75666667,0.699643632
7051-2088-000,11,19.91,0.813022236
7051-2132-010,20,9.735,0.801797637
7051-2187-030,33,8.283333333,0.702396195
7051-2187-040,10,6.291,0.604196471
7051-2187-050,18,55.76111111,0.574105809
7051-2284-010,9,6.158888889,0.780082988
7051-2306-000,5,195.256,0.516368255
7051-2306-010,282,16.44248227,0.650537658
7051-2427-100,6,7.24,0.730202578
7051-2428-000,7,54.07714286,0.698922175
7051-2479-010,20,3.93,0.861704835
7051-2479-070,3,1.92,0.885416667
7051-2479-090,240,4.639791667,0.731175071
7051-2479-100,50,5.542,0.727679538
7051-2479-180,3,1.57,0.779193206
7051-2479-190,5,2.03,0.614778325
7051-2626-010,110,5.815363636,0.759664838
7051-2684-070,24,318.62375,0.580521435
7051-2684-120,5,549.858,0.659108352
7051-2689-030,434,46.80852535,0.478336098
7051-2705-050,1,58.23,0.822256569
7051-2711-000,8,85.075,0.338451366
7051-2711-010,9,297.2322222,0.224885892
7051-2711-020,51,398.6860784,0.233720668
7051-2711-030,90,310.5356667,0.203392274
7051-2711-050,7,386.6571429,0.277296239
7051-2745-000,100,9.688,0.986075557
7051-2777-010,45,7.718222222,0.948635264
7051-2792-070,13,28.64076923,0.638492735
7051-2794-010,3,61.87,0.759172458
7051-2864-000,5,2.572,0.50933126
7051-2950-160,19,688.6063158,0.441184788
7051-2950-170,76,443.8098684,0.593490278
7051-2950-180,2,578.785,0.683526698
7051-2950-190,392,683.2834949,0.667842549
7051-2950-230,63,610.705873,0.673552878
7051-2955-070,4,214.58,0.276680026
7051-2955-200,19,218.7589474,0.549896305
7051-3200-130,3,988.48,0.375937466
7051-4444-160,13,71.28692308,0.631456843
7051-4444-180,4,87.095,0.519260578
7051-5446-140,1,182.66,0.804335925
7051-5446-210,1,174.24,0.87855831
7051-5593-010,2,99.39,0.734077875
7051-5593-020,1,95.3,0.745855194
7051-5593-030,25,373.618,0.176604982
7051-5913-020,20,2.222,0.823132313
7051-5979-000,2,101.87,0.47482085
7051-5985-149,9,791.4033333,0.237249443
7051-5985-199,37,511.1072973,0.289168668
7051-5986-010,1,2656.66,0.462324874
7051-5986-040,7,694.0142857,0.110185052
7051-5991-000,3,913.8633333,0.207434372
7051-5992-030,1,1427.73,0.560421088
7051-6933-330,2,49.02,0.661872705
7051-6933-470,1,77.99,0.724580074
7051-8989-000,6,46.67,0.441897007
7051-9047-190,2,774.765,0.528424748
7051-9902-030,506,46.47416996,0.48530124
7051-9902-040,10,75.446,0.669975877
7051-9902-080,12,102,0.524068627
7051-9902-090,100,85.5272,0.245708967
7051-9904-000,1379,56.99646846,0.760579927
7051-9904-010,275,28.30938182,0.793731086
7051-9904-020,62,48.16693548,0.716135081
7051-9904-030,174,39.80166667,0.528062274
7051-9904-040,79,18.41139241,0.459848745
7051-9904-050,6065,33.3893141,0.466651908
7051-9904-220,25,42.3004,0.622320356
7051-9904-230,169,20.95242604,0.545716416
7051-9904-250,6,132.355,0.625502122
7051-9926-020,2,131.385,0.901206378
7051-9926-130,12,181.9733333,0.500842614
7053-1051-010,58,645.3894828,0.399837414
7053-1071-109,12,178.6116667,0.390404695
7053-1266-029,2,55.95,0.597765862
7053-1457-050,6,43.13833333,0.956535178
7053-1457-060,5,8.222,0.664801751
7053-1457-080,157,32.23611465,0.941615113
7053-1731-030,28,48.155,0.816411291
7053-1970-270,60,597.14,0.317045975
7053-1970-320,32,869.706875,0.403883205
7053-2088-030,19,61.37789474,0.79209899
7053-2117-010,30,17.417,0.588390653
7053-2165-000,14,30.17071429,0.662823457
7053-2213-000,40,19.502,0.348848836
7053-2213-010,65,45.29061538,0.7949278
7053-2280-210,10,3.148,0.670266836
7053-2280-230,2,24.26,0.031739489
7053-2432-030,5,231.218,0.46444481
7053-2432-040,42,226.9302381,0.404685938
7053-2432-140,2,76.62,0.469329157
7053-2437-220,2,481.91,0.685926833
7053-2437-240,9,368.8633333,0.563900511
7053-2437-390,1,114.36,0.227177335
7053-2437-400,28,328.9010714,0.409240512
7053-2437-480,1,442.98,0.534651677
7053-2455-010,23,6.693913043,0.833658093
7053-2483-020,13,31.59846154,0.550976192
7053-2492-000,160,7.4415,0.522198146
7053-2712-030,30,22.13,0.62394939
7053-2780-300,1,311.35,0.5106793
7053-2780-370,1,113.14,0.193123564
7053-2794-010,39,9.076410256,0.622323295
7053-2799-000,40,4.23,0.845330969
7053-2799-020,3,32.08333333,0.58212987
7053-2804-000,20,3.214,0.525980087
7053-2999-000,5,19.826,0.894986382
7053-4625-000,18,134.8427778,0.443792565
7053-5474-000,58,17.18689655,0.747221219
7053-9047-139,1,1761.41,0.403245127
7053-9047-140,6,197.8633333,0.360172847
7053-9901-210,60,176.8913333,0.597082201
7053-9902-000,20,82.97,0.727244787
7053-9902-120,15,94.96733333,0.399049498
7053-9904-000,27,44.18,0.792959777
7053-9904-020,80,9.765625,0.6826752
7053-9905-010,2,66.66,0.675367537
7053-9923-060,112,319.6500893,0.579600573
7053-9926-080,10,121.464,0.414270895
7056-2156-000,36,975.4127778,0.638517995
7056-2165-060,2,563.5,0.04284827
7056-2764-000,2,12.635,0.189157103
7056-2764-010,2,144.415,0.23716373
7056-2764-020,3,199.05,0.179385414
7056-5209-130,2,39.325,0.501207883
7056-5530-050,2,954.67,0.301371154
7056-9046-000,2,832.47,0.421348517
7056-9051-040,1,419.19,0.906438608
7056-9901-100,2,813.86,0.274758558
7056-9901-120,1,205.52,-4.87E-05
7057-9901-090,1,928,0.386077586
7059-1326-020,10,87.56,0.347875742
7059-1799-000,4,234.1375,0.602882921
7059-1799-010,2,294.505,0.531552945
7059-1935-020,27,71.21074074,0.209217295
7059-1974-020,2,106.37,0.33656106
7059-2231-000,7,292.5342857,0.317183822
7059-5155-260,4,65.6225,0.52577241
7059-5155-300,2,112.615,0.287173112
7059-5206-130,10,132.589,0.375197037
7059-5509-030,30,1329.028667,0.026026025
7059-5525-000,1,2966.6,0.044475157
7059-5545-030,1,3838.38,0.327877907
7059-5592-000,2,1610.6,0.490174469
7062-2175-000,1,1617.47,0.487594824
7065-2165-010,6,88.45,0.288355003
7065-2780-030,2,443.87,0.091952599
7065-5026-000,10,3.75,0.8392
7065-5515-020,6,673.795,0.283914247
7065-5575-010,20,2131.3965,-0.068089865
7065-5900-300,20,1550.9475,0.090972454
7065-5900-310,6,2878.971667,0.125148852
7065-5902-000,6,1540.208333,0.249391587
7065-5979-000,2,234.555,0.635970242
7065-5979-010,1,233.04,0.327111226
7065-5985-080,1,1538.02,0.71599199
7065-5985-100,8,1574.99375,0.70564407
7066-5690-260,2,21897.85,0.090380562
7067-5690-250,1,28731.78,0.058805267
7070-1500-410,1,1217.03,0.307897094
7070-2175-000,2,756.54,0.507600391
7070-2283-010,4,5.5,0.429090909
7070-2803-200,1,200.22,0.095295175
7070-5454-000,16,232.37,0.344749215
7070-5454-010,291,338.4138488,0.312829825
7070-5454-120,18,523.7977778,0.628610914
7070-5455-020,4,196.295,0.674596908
7070-5594-070,4,202.14,0.690128129
7070-5844-110,30,96.44166667,0.161002333
7070-5900-070,1,3002.6,0.504882435
7070-5900-090,4,1741.2275,0.412220689
7070-9901-630,48,265.24,0.764032888
7071-1011-090,1,1075.69,0.883423663
7071-1021-000,10,75.056,0.839519825
7071-1021-010,4,29.835,0.239819005
7071-1094-030,4,8.61,0.859756098
7071-1159-000,11,98.14818182,0.948158165
7071-1159-010,7,99.96,0.94786486
7071-1244-000,1,300.61,0.413159908
7071-1500-540,1,2007.31,0.30774021
7071-1807-010,35,183.7948571,0.49303105
7071-1821-060,10,2.85,0.701403509
7071-1821-070,5,3.078,0.541260559
7071-2084-050,15,7.968,0.586931058
7071-2117-010,28,67.97571429,0.479929807
7071-2117-050,16,262.565,0.360777331
7071-2165-330,388,11.31912371,0.584566307
7071-2175-000,2,823.51,0.506484439
7071-2213-030,68,66.52647059,0.494208409
7071-2407-050,22,38.65863636,0.545897071
7071-2455-000,34,36.04558824,0.570666231
7071-2483-010,4,37.875,0.525610561
7071-2483-100,6,55.89833333,0.443364441
7071-2483-110,17,101.95,0.707584456
7071-2735-000,340,17.38967647,0.891790092
7071-2748-000,48,6,0.596597222
7071-2777-020,14,10.85428571,0.810871282
7071-2780-000,1,196.71,0.405419145
7071-2780-070,2,404.11,0.531093019
7071-2803-080,2,223.43,0.71037909
7071-2803-130,94,268.3344681,0.456404836
7071-3260-050,12,50.57416667,0.723623721
7071-3260-070,20,23.611,0.68813265
7071-3260-200,504,9.413670635,0.25022289
7071-5026-240,2,4.23,0.747044917
7071-5083-040,2,141.52,0.594050311
7071-5096-020,2,24.21,0.724907063
7071-5112-070,5,1382.084,0.339607433
7071-5112-110,12,939.37,0.061779881
7071-5112-120,14,457.6414286,-0.065951509
7071-5155-570,2,161.93,0.740999197
7071-5155-780,2,149.23,0.620451652
7071-5206-260,14,97.74928571,0.118364036
7071-5206-310,14,70.21142857,0.332149833
7071-5206-340,60,229.9548333,0.596074302
7071-5218-010,58,207.7491379,0.415980812
7071-5218-120,1,5419.4,0.729516183
7071-5218-160,1,2715.55,0.534654122
7071-5271-000,10,49.352,0.430134544
7071-5271-080,10,59.204,0.313796365
7071-5453-660,14,25.37,0.227546596
7071-5467-060,53,11.12735849,0.779550657
7071-5476-060,20,8.305,0.467670078
7071-5491-420,6,1273.951667,0.612538937
7071-5502-070,2,210.66,0.513623849
7071-5511-080,1,7386.58,0.283342223
7071-5525-030,24,744.8829167,0.330929525
7071-5525-040,22,821.3831818,0.285492376
7071-5555-030,1,2316.13,0.174079175
7071-5566-140,4,10.03,0.546360917
7071-5594-220,2,564.77,0.783221488
7071-5614-220,4,414.61,0.685632281
7071-5614-620,10,39.442,0.707595964
7071-5617-000,5,77.396,0.522507623
7071-5648-030,12,4.75,0.794736842
7071-5692-030,447,28.01751678,0.719713538
7071-5692-050,22,67.50590909,0.78556086
7071-5778-240,2,656.7,0.807141769
7071-5844-070,1,916,0.054159389
7071-5845-010,341,137.431437,0.59451303
7071-5845-040,12,303.3216667,0.558180809
7071-5902-290,6,3447.43,0.324914018
7071-5902-370,2,3568.02,0.338274449
7071-5902-440,4,4583.4075,0.541215242
7071-5960-120,2,809.51,0.466776198
7071-5960-170,6,725.9216667,0.227825316
7071-6206-010,28,39.65928571,0.46943609
7071-6938-020,2,13,0.805384615
7071-9901-370,20,166.516,0.387085926
7071-9901-940,32,233.719375,0.281633155
7072-1500-420,1,1863.06,0.249176087
7072-1500-540,3,2054.546667,0.155834864
7072-2175-000,4,834.7825,0.464797717
7072-2250-070,2,1050.945,0.350846143
7072-2250-130,1,1097.94,0.397845055
7072-5511-050,1,7180.92,0.075781376
7072-5511-080,3,7288.323333,0.137545124
7072-5555-030,3,2426.503333,0.042707545
7072-5555-060,1,2080.12,-0.070495933
7072-5844-100,1,1032.82,-0.037557367
7072-5900-000,2,1533.17,0.482216584
7073-1500-540,7,2080.994286,0.161380274
7073-2175-000,6,922.99,0.477701095
7073-5511-060,1,8659.13,0.042064272
7073-5511-080,6,7701.74,0.148432043
7073-5555-030,7,2737.081429,0.054497048
7073-5844-070,7,1042.974286,-0.067478722
7073-6933-000,22,37.61181818,0.329103522
7074-1500-540,5,2552.332,0.149554212
7074-2175-000,5,1208.828,0.542199552
7074-2250-090,22,209.3613636,0.414042706
7074-5511-080,5,8035.528,0.065991183
7074-5555-030,5,3559.344,0.063207153
7074-5844-050,3,1806.73,0.033384439
7074-5844-070,3,1365.01,-0.06727179
7075-1500-420,1,6060.41,0.640558972
7075-2175-000,5,1590.564,0.594249587
7075-2250-130,1,4234.52,0.720983724
7075-5511-070,1,24940.95,0.642380904
7075-5555-070,1,7886.3,0.492202934
7075-5844-100,1,3138.97,0.50763467
7075-5900-000,2,3698.41,0.753164198
7076-1500-410,3,1726.71,0.241163832
7076-2165-110,3,984.2766667,0.106646844
7076-2175-000,2,1056.98,0.509962346
7076-5575-470,3,9130.276667,0.143253052
7076-5900-000,4,1745.64,0.513273069
7077-2175-000,1,1864.43,0.473774827
7083-1500-080,1,5595.79,0.468250238
7083-2175-000,1,2809.11,0.604319518
7083-2250-070,1,1948.43,0.18565717
7083-6896-020,1,76252.02,0.194260165
7084-2250-080,1,4343.1,0.646114526
7084-2300-060,1,65383.48,0.233541867
7084-3250-000,1,4461.74,0.005513544
7090-1113-260,1,6057.26,0.399634488
7090-2848-020,8,214.37,0.491999813
7094-9904-000,2,863.95,0.402083454
7095-9904-000,1,891.9,0.407870838
7100-1821-010,4,71.465,-0.005946967
7100-2376-000,1,11198.36,0.067664372
7100-2457-000,8,777.75,0.351308261
7100-5534-010,1,767.81,-0.089905055
7100-5987-000,1,1027.57,0.187695242
7100-6100-020,3,47113.45333,0.033047249
7121-2290-010,3,139.5833333,0.264668657
7121-2339-010,1,632.68,0.198884112
7121-2339-030,1,1473.44,0.492005104
7121-2483-010,2,103.77,0.314830876
7121-2680-030,2,1570.675,0.020927308
7121-2799-000,4,70.635,0.624690309
7121-3200-000,2,780.71,0.205037722
7121-3498-020,7,125.26,0.733799412
7121-3498-050,6,156.4433333,0.508373639
7121-3498-070,1,1997.38,0.510103235
7121-3498-110,4,1161.095,0.474018061
7121-4617-010,50,85.5832,0.279300143
7121-4617-020,4,222.8375,0.462309979
7121-4617-040,1,34.41,0.381575124
7121-5027-060,2,19150.005,0.34702158
7121-5027-090,2,53116.165,0.220580401
7121-5027-200,1,61666.84,0.339980612
7121-5051-020,1,46.04,0.203735882
7121-5300-080,2,436.285,0.493817115
7121-5300-090,2,375.06,0.496960486
7121-5306-000,2,293.825,0.273087722
7121-5306-010,1,270.26,0.112077259
7121-5306-030,16,354.366875,0.36302596
7121-5389-020,5,400.858,0.509711668
7121-5420-060,1,4648.37,0.517901974
7121-5420-080,24,1827.722083,0.183595564
7121-5474-040,6,457.155,0.425927749
7121-5474-050,2,615.58,0.399964261
7121-5534-000,1,236.99,0.714629309
7121-5560-030,1,515.45,0.427917354
7121-5566-000,2,125.94,0.49313165
7121-5592-030,42,11.49809524,0.470409178
7121-5653-000,14,396.0571429,0.096535493
7121-5653-010,1,12814.51,0.155003976
7121-5653-020,10,1584.154,0.156604724
7121-5653-050,2,7290.165,0.099717908
7121-5653-060,40,932.28075,0.024868314
7121-5847-000,11,307.2845455,0.205607477
7121-5847-020,6,710.825,0.277403018
7121-5860-000,4,728.3575,0.082991525
7121-5985-019,1,1707.28,0.300331521
7121-5985-020,1,1717.29,0.193828649
7121-9046-000,6,619.3316667,0.176278731
7121-9905-010,10,567.795,0.461425338
7123-1005-010,5,442.294,0.53633556
7123-1197-010,5,121.644,0.424303706
7123-1970-070,2,4152.735,0.770103317
7123-1970-090,6,2519.278333,0.480363755
7123-2084-000,112,98.55526786,0.689715433
7123-2346-050,2,506.99,0.364494369
7123-2780-040,3,598.6033333,0.470935121
7123-3260-000,18,9.95,0.706756002
7123-3453-000,1,14.63,0.488038278
7123-5026-050,22,6.591818182,0.620604055
7123-5051-030,2,119.35,0.694595727
7123-5155-090,1,84.2,0.645961995
7123-5525-000,7,864.48,0.281069049
7123-5525-010,7,878.9442857,0.238053444
7123-5574-060,11,282.4736364,0.584215422
7123-5594-080,3,61.48333333,0.721550556
7123-5602-040,60,293.373,0.259653524
7123-5602-050,28,365.7842857,0.361428867
7123-5902-020,4,2655.4225,0.136289046
7123-5902-060,16,1289.930625,0.199358105
7123-5979-040,204,476.1219118,0.299770913
7123-6933-000,54,29.58314815,0.539759247
7123-9903-000,8,567.01875,0.324160356
7123-9903-020,3,20.13666667,0.550240026
7123-9926-010,31,253.5512903,0.573595213
7129-9901-130,80,103.451625,0.470541183
7146-1500-040,1,1465.17,0.194933011
7146-5900-060,4,2783.9975,0.229517986
7146-5900-070,6,2836.123333,0.311193566
7146-5900-080,6,2007.963333,0.207347744
7147-2052-180,4,26560.0525,0.240312496
7147-2165-050,6,520.0433333,0.113404011
7147-5575-130,4,51822.0175,0.171836807
7148-2052-180,1,28787.97,0.21696146
7148-5575-130,1,64784.17,0.18409451
7149-2052-180,1,33740.49,0.51319883
7149-5575-130,1,67635.7,0.565278248
7149-5778-000,7,510.1385714,0.531978706
7150-2052-180,1,39973.88,0.133134187
7150-5575-130,1,91915.91,0.22473389
7152-2052-050,1,29399.56,0.077619529
7152-2052-180,1,41650.91,0.595976174
7152-5575-040,1,96409.28,0.227892688
7152-5575-130,1,109390.52,0.650496771
7152-5844-010,1,1945.53,0.277374289
7159-2165-050,6,74.20666667,0.323600755
7159-2680-110,1,702.66,0.516451769
7159-5486-030,1,20554.17,0.476633209
7159-5487-070,1,11601.54,0.14464459
7159-5487-110,2,4746.74,0.352879029
7159-5545-030,1,4597.62,0.26739922
7159-5578-000,1,912.21,0.447265432
7159-5900-020,2,7636.23,0.232320792
7159-5902-010,1,7652.06,0.136158106
7159-5985-030,1,1203.77,0.157438713
7159-6165-010,4,370.455,0.767596604
7159-9051-050,2,495.25,0.88841999
7160-2165-210,10,459.927,0.111580751
7160-2206-080,1,567.86,0.262353397
7160-2206-089,25,339.4264,0.307408027
7160-2379-290,7,2292.275714,0.016514468
7160-2379-300,8,4210.5875,0.232417685
7160-2379-320,13,2716.841538,0.225694486
7160-2379-420,4,3395.385,0.089009788
7160-2379-470,4,4214.295,0.151599496
7160-2379-500,6,4073.578333,0.256483346
7160-2379-610,24,5106.865833,0.092174767
7160-2379-630,41,5098.455366,0.350181526
7160-2379-640,2,5838.12,0.162326228
7160-2467-010,62,425.8370968,0.102847522
7160-2655-000,6,15.14,0.69231616
7160-2675-130,1,1058.39,0.058286643
7160-2675-140,7,1159.877143,0.427829795
7160-2680-120,22,7127.525455,0.468212479
7160-2681-000,2,1256.1,0.080487222
7160-2718-000,50,10.4876,0.541515695
7160-2718-030,32,84.6315625,0.712319207
7160-2718-040,2,149.825,0.515568163
7160-2718-090,115,172.367913,0.501997497
7160-2718-100,93,15.02387097,0.437275447
7160-2718-110,4,186.695,0.288451753
7160-2866-050,1,3860.26,0.489873739
7160-3498-010,1,126.02,0.479527059
7160-5026-050,73,13.99616438,0.62752026
7160-5380-030,18,3407.511111,0.344668641
7160-5411-000,2,465.05,0.738608752
7160-5504-020,40,21.099,0.197793734
7160-5513-070,23,419.2143478,0.339434117
7160-5514-100,1,282.43,0.442658358
7160-5530-040,30,1092.991333,0.150301283
7160-5530-070,6,1742.395,-0.002036469
7160-5530-160,1,2585.22,0.592011512
7160-5530-180,4,2066.805,0.45722625
7160-5530-190,2,1548.225,0.259429347
7160-5530-350,22,889.8209091,0.204020625
7160-5530-370,2,2909.21,0.537828139
7160-5530-380,2,3199.51,0.323658935
7160-5530-400,2,3679.5,0.328710423
7160-5603-250,31,2034.48129,0.179535974
7160-5609-140,15,1054.071333,0.345238494
7160-5609-150,3,1288.943333,0.384950981
7160-5610-120,8,926.68875,0.268194148
7160-5610-130,1,1283.63,0.469971877
7160-5627-080,26,29.77076923,0.303989458
7160-5627-090,5,89.63,0.720941649
7160-5702-070,31,1804.23,0.182858812
7160-5837-200,285,32.86466667,0.731891446
7160-5837-210,727,32.1709216,0.726228031
7160-5837-220,453,32.74092715,0.732061323
7160-5837-230,467,33.87059957,0.75438642
7160-5837-240,445,33.68303371,0.747290504
7160-5837-250,371,32.37797844,0.726628611
7160-5837-260,693,32.44236652,0.738364759
7160-5837-270,325,32.39852308,0.728102516
7160-5837-280,324,32.51231481,0.735360485
7160-5837-290,233,22.47944206,0.62614005
7160-5842-070,1,60.43,0.556180705
7160-5846-110,52,50.02961538,0.695618749
7160-5846-160,474,187.4503797,0.553688807
7160-5846-190,125,204.01848,0.439296283
7160-5846-200,5,287.996,0.636821345
7160-5846-220,83,34.70710843,0.624201146
7160-5851-140,2,120.71,0.428340651
7160-5851-190,4,1146.95,0.31730459
7160-5851-200,53,1016.83434,0.344932719
7160-5851-240,2,121.48,0.287043135
7160-5851-360,4,2482.2225,0.246476696
7160-5851-370,2,2681.065,0.182998174
7160-5851-380,45,284.1342222,0.245379336
7160-5851-430,98,2824.207653,0.151668619
7160-5851-490,18,2534.150556,0.184242539
7160-5851-500,5,3188.872,0.282091599
7160-5851-550,59,310.9425424,0.308741982
7160-5854-200,5,213.016,0.550878807
7160-5854-210,5,130.758,0.289909604
7160-5854-280,204,1348.70701,0.29062403
7160-5854-290,13,1174.502308,0.21710407
7160-5854-410,5,2535.83,0.135487789
7160-5854-420,460,2668.027913,0.107577365
7160-5854-430,29,2910.635517,0.271122327
7160-5854-440,42,2373.337857,0.055688598
7160-5855-040,20,63.1905,0.466066893
7160-5855-050,101,57.23277228,0.274252618
7160-5855-060,8,120.4775,0.282148119
7160-5991-200,17,1370.985294,0.177652826
7160-5991-210,26,1556.478846,0.313436022
7160-6165-010,6,93.88166667,0.368371532
7160-6210-000,19,22.69684211,0.141939523
7160-6933-140,10,45.78,0.250873744
7160-6933-150,17,62.85764706,0.484025529
7160-6933-180,2,1258.845,0.364047996
7160-9046-120,20,139.952,-0.044679604
7160-9047-820,2,3681.835,0.249750464
7160-9047-830,5,3441.404,0.185188371
7160-9047-900,4,3831.045,0.202341006
7160-9047-950,1,5690.22,0.165188692
7160-9061-270,4,411.535,0.905876778
7160-9061-390,4,455.47,0.857806222
7160-9067-150,1,3211.88,0.208335928
7160-9067-160,8,2407.16875,-0.077161707
7160-9901-340,17,206.2447059,0.307943733
7160-9901-400,72,26.07736111,0.233631769
7161-1051-000,24,358.6683333,0.357407726
7161-1051-010,256,461.6556641,0.439448029
7161-1094-020,100,5.1735,0.914583937
7161-1244-030,1,8.29,0.79252111
7161-1467-000,32,23.286875,0.687739875
7161-1698-000,40,12.134,0.912580353
7161-1702-050,118,7.666186441,0.631343894
7161-1731-010,120,16.563,0.671919338
7161-1731-080,469,32.05793177,0.696878718
7161-1734-040,60,70.66633333,0.61081656
7161-1847-000,1,478.34,0.621963457
7161-2084-140,2,102.33,0.803283495
7161-2084-210,1,209.04,0.704984692
7161-2084-240,1,75.82,0.172118175
7161-2097-140,10,11.571,0.847982024
7161-2165-020,32,51.9275,0.179818016
7161-2187-070,29,201.1341379,0.328511253
7161-2187-100,34,398.9061765,0.010901133
7161-2209-060,244,8.334795082,0.658020642
7161-2215-050,10,253.233,0.120489826
7161-2244-020,30,12.99033333,0.810731056
7161-2444-100,32,467.70625,0.334770088
7161-2444-110,7,514.9842857,0.411848905
7161-2457-020,3,193.41,0.566258208
7161-2457-050,2,115.595,0.644188762
7161-2457-070,12,210.2925,0.845853593
7161-2467-060,1,30,0.712333333
7161-2474-010,14,17.41071429,0.794338462
7161-2479-060,72,29.67638889,0.688650723
7161-2479-070,65,9.569230769,0.722942122
7161-2479-150,1,9.35,0.636363636
7161-2479-170,1,55.47,0.650081125
7161-2503-060,141,381.2953191,0.125193815
7161-2503-160,32,393.278125,0.1533274
7161-2503-180,80,409.36325,0.447964919
7161-2503-190,32,432.8134375,0.363782606
7161-2513-010,140,41.35228571,0.673177506
7161-2662-060,30,8.038666667,0.890943772
7161-2680-240,54,3254.407963,0.249992048
7161-2780-260,1,446.02,0.484126272
7161-2792-100,6,35.56666667,0.569915651
7161-2803-040,34,95.34764706,0.367093176
7161-2803-090,20,216.0105,0.553686048
7161-3270-000,4,55.215,0.846961876
7161-4098-000,1,37.16,0.769106566
7161-4444-130,1,70.41,0.18477489
7161-4625-110,106,53.72254717,0.639721209
7161-4625-120,444,52.4834009,0.657648085
7161-4625-130,29,46.8262069,0.79715161
7161-4748-010,3,13.59,0.607309296
7161-5014-000,1,13.23,0.68707483
7161-5559-000,55,24.47563636,0.764701076
7161-5559-010,45,39.348,0.85793433
7161-5566-000,2,18.53,0.798704803
7161-5576-000,60,160.0011667,0.344961026
7161-5778-020,32,296.64375,0.037281672
7161-5979-140,79,3269.705696,0.51092544
7161-5979-150,6,3207.53,0.47185633
7161-5985-069,12,2682.184167,0.442001093
7161-5985-130,9,2044.55,0.253772767
7161-6210-210,512,736.0744727,0.138933935
7161-6210-220,28,824.5642857,0.343380054
7161-6210-250,1,1072.25,0.48405689
7161-6708-000,1,42.09,0.697552863
7161-6776-030,8,159.51,0.872899818
7161-9047-049,1,947.4,0.506312012
7161-9047-359,5,764.04,0.284901314
7161-9901-020,1,95.95,0.310161542
7161-9901-240,24,98.27416667,0.427439391
7161-9904-000,4498,20.03194309,0.636435271
7161-9904-010,1437,63.43727209,0.749551993
7161-9904-020,228,57.10096491,0.57193629
7161-9904-030,99,80.28080808,0.630480133
7161-9904-040,99,8.743232323,0.666373992
7161-9904-050,5,46.06,0.759661311
7161-9904-060,1679,48.32053008,0.674252254
7161-9904-070,55,58.62636364,0.619935183
7161-9905-000,1678,21.10545292,0.661892788
7161-9905-060,8,16.81,0.812239738
7161-9926-050,3,934.2166667,0.346400728
7161-9926-070,167,28.11143713,0.763307282
7161-9926-090,21,83.74571429,0.793462068
7162-2362-080,8,40.2875,0.768538629
7162-2380-050,2,141.12,0.356044501
7162-9046-020,3,2834.483333,0.758728516
7162-9046-070,2,1043.61,0.585161123
7162-9047-170,2,965.34,0.432904469
7162-9926-160,1,30.18,0.045725646
7162-9926-170,31,104.5412903,0.307074223
7162-9926-240,4,198.7725,0.707718623
7163-2165-010,4,84.0425,0.148109587
7163-2187-010,1,165.24,0.1120794
7163-2362-000,1,2221.96,0.246822625
7163-2362-010,2,769.88,0.293948408
7163-2379-180,2,2285.14,0.294583702
7163-2379-350,8,1038.99375,0.159024056
7163-2775-000,1,3913.96,0.107274985
7163-5025-000,1,276.66,0.813887082
7163-5092-110,1,19540.77,0.070214224
7163-5092-210,3,13517.07,0.061626521
7163-5092-240,1,11398.98,0.175426222
7163-5130-210,2,10619.415,0.168430182
7163-5130-230,3,11747.33667,0.129439269
7163-5130-330,3,22785.62667,0.165017186
7163-5610-110,1,1534.46,0.154028127
7163-5610-210,1,3884.98,0.100615705
7163-5613-090,7,878.8728571,0.107727268
7163-9923-110,4,855.685,0.01800312
7163-9923-310,3,899.02,0.11756876
7163-9923-430,4,1208.5125,-0.007780226
7163-9983-040,3,776.2366667,0.000459482
7163-9983-060,2,3361.73,0.079243425
7163-9983-070,3,5736.776667,0.091582207
7164-2045-010,82,2.948902439,0.701625243
7164-2149-000,20,17.255,0.299913069
7164-2165-000,3,288.6033333,0.190884836
7164-5900-040,24,1911.414583,0.603631909
7164-6802-000,2,145.73,0.582721471
7167-2175-000,1,1644.42,0.681316209
7169-2175-000,1,2077.52,0.466864338
7174-2094-000,1,262.63,0.623043826
7174-3281-000,1,113.53,0.668986171
7193-2175-000,6,3264.323333,0.580228981
7193-6896-010,1,81215.8,0.509048855
7300-2165-030,6,47.645,0.003253227
7300-2680-060,26,1450.270385,0.55091239
7300-2680-090,6,1487.596667,0.50238864
7300-2680-120,45,2022.454222,0.218464277
7300-2964-000,212,45.36466981,0.180579601
7300-2964-010,1,164.34,0.661555312
7300-5991-020,13,1627.774615,0.1176656
7300-5991-030,4,3438.9425,0.258436278
7300-5992-000,1,3910.82,0.272318849
7300-9047-009,1,330.12,0.653217012
7300-9047-060,40,62.75325,-0.019433256
7300-9047-140,1,5374.51,0.310856245
7300-9047-189,7,840.6814286,0.230335255
7300-9047-199,10,1137.274,0.25570443
7300-9047-220,5,1606.766,0.333598047
7300-9047-249,1,2093.78,0.147002073
7300-9047-260,2,555.695,0.467243722
7301-2964-000,51,18.39764706,0.216257407
7301-3999-000,10,552.504,0.107228183
7301-3999-010,94,645.045,0.110990112
7301-3999-018,1320,4.735825758,0.264716563
7301-5991-000,21,1888.971429,0.25304701
7301-5991-010,5,3517.07,0.3570944
7301-9047-009,1,376.73,0.572664773
7301-9047-020,6,284.1916667,0.384294637
7302-5952-000,10,13.93,0.392103374
